judge,venue,type,description,evidence,type_norm
gpt-5.4,iclr2025_bi_align,Faked Experimental Results,"Several numerical results reported in the paper do not match the provided code outputs. For example, the paper reports domain-level PARS values and HH-RLHF reward correlation values that differ materially from the recorded metrics in the code artifacts. This indicates fabrication or incorrect reporting of experimental outcomes.","Paper: ""Ethics and aesthetics achieve high PARS (~0.978), while risk (0.768) and politics (0.667)... Figure 3 (right) shows reward prediction on HH-RLHF (r = 0.755)."" Code metrics in `ablation_summary.json` for the main run: `drift_corrected PARS per domain - ethics = 0.966292`, `aesthetics = 0.841463`, `risk = 0.979167`, `politics = 0.890244`. Also the code reports HH-RLHF as accuracy, not correlation: `HH-RLHF preference accuracy - Base: ...` and the metrics table contains no `r = 0.755` value.",Faked Experimental Results
gpt-5.4,iclr2025_bi_align,Faked Experimental Results,"The paper claims a learning-rate sweep with specific validation loss and reward correlation values and says lr = 1e-2 is best with validation loss 0.190 and r = 0.789, while lr = 1e-5 has r = 0.189. The baseline code does run a learning-rate sweep, but its recorded values are different: final validation loss 0.1898 for lr=0.01 and there is no reported Pearson correlation metric of 0.789/0.189 in the metrics; instead RMSE/MAE are reported. The figure narrative appears invented or at least unsupported by the supplied metrics.","Paper: ""lr = 10^-2 achieves the lowest validation loss (0.190) and highest reward prediction correlation (r = 0.789), while lr = 10^-5 barely learns (r = 0.189)."" Code in `baseline_summary.json`: `Validation Loss` for `LR=0.01` is `0.1898`; metrics reported are `Validation MAE` and `Validation RMSE`, not reward correlation. The summary notes Pearson correlations only in plot analyses, not as official metrics, and the values are inconsistent/unsupported in the paper.",Faked Experimental Results
gpt-5.4,iclr2025_bi_align,Mathematical Errors,"The paper defines PDAS as the ratio of AI-induced shift to total preference variance, but the implementation computes PDAS as AI-induced reward shift divided by the standard deviation of model rewards across all users. These are not the same quantity: variance and standard deviation differ by a square root, and the denominator is reward-model output dispersion rather than preference variance. The mathematical definition in the paper is therefore incorrect relative to the implemented metric.","Paper: ""we compute PDAS as the ratio of AI-induced shift ... to total preference variance."" Code: `total_shift = float(r_all.std().item()) + 1e-8` and `pdas = ai_shift / total_shift` in `compute_pdas_model(...)`.",Mathematical Errors
gpt-5.4,iclr2025_bi_align,Mathematical Errors,"The paper names the metrics as Preference Drift Attribution Score (PDAS) and Preference Authenticity Recovery Score (PARS), but the code and experiment metadata use conflicting expansions such as Preference Drift Amplification Score, Preference Drift Alignment Score, Preference Alignment Retention Score, and Preference Alignment Recovery Score. This is not just naming inconsistency; it changes the semantics of what is supposedly being measured, making the mathematical interpretation unreliable.","Paper abstract/introduction: ""Preference Drift Attribution Score (PDAS)"" and ""Preference Authenticity Recovery Score (PARS)."" Code metrics: `baseline PARS (Preference Alignment Retention Score)`, `baseline PDAS (Preference Drift Amplification Score)`, elsewhere `PDAS (Preference Drift Alignment Score)` and `PARS (Preference Alignment Recovery Score)` in `ablation_summary.json`.",Mathematical Errors
gpt-5.4,iclr2025_buildingtrust,Nonexistent Citations,"The paper claims prior work and benchmarks throughout the introduction and related work but leaves the citations as placeholders such as '(??)', '(??)', and '?' rather than actual references. This means the cited works are not actually provided and cannot be verified. Under the rubric, these function as nonexistent/unverifiable citations.","Examples from the paper: ""Hallucinations—confidently stated but factually incorrect claims—pose serious risks in high-stakes applications ( **??** ).""; ""Existing uncertainty quantification (UQ) methods address this by measuring the confidence of a model’s response in a single turn ( **??** ).""; ""**?** introduce HaluEval, a large-scale hallucination benchmark.""",Nonexistent Citations
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper presents the work as studying LLM confidence drift in multi-turn conversations, but the actual implementation does not perform real LLM inference, does not elicit confidence from LLMs, and does not use real multi-turn conversations. Instead, it generates fully synthetic confidence trajectories from hand-crafted stochastic processes and trains classifiers directly on those simulated numbers. This is a substantial mismatch from the framing of the contribution as an LLM uncertainty study.","Paper: ""For a factual claim q, let ct ∈ [0, 1] denote the model’s expressed confidence at conversation turn t..."" and ""we simulate a confidence trajectory over k = 8 turns using mean-reverting stochastic processes."" Code: `def generate_confidence_trajectory(is_hallucinated, n_turns, dataset_type=""standard""):` followed by synthetic sampling such as `base_conf = np.random.uniform(...)`, `step = np.random.normal(...)`, and no LLM calls anywhere in the main experiments.",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Hallucinated Methodology,"The paper states that DAC uses a 7-dimensional feature vector and that Neural DAC is trained on these drift features. In the actual code for the main conversation-length experiment, the Neural DAC model is trained on raw trajectories of length n_turns, not on the 7 engineered DAC features. Only the logistic regression DAC uses the handcrafted 7-feature matrix. Therefore the reported description of Neural DAC's input representation is incorrect.","Paper: ""We extract a 7-dimensional feature vector per claim... DAC (LogReg) fits a logistic regression on these features; Neural DAC uses a small MLP with batch normalization and dropout."" Code in `train_neural_dac`: `X_traj = torch.tensor(trajectories, dtype=torch.float32)` and `model = DACNet(input_dim=X_traj.shape[1], hidden_dim=hidden_dim)`, while the 7-feature matrix is only used in the logistic-regression section: `feature_matrix = np.column_stack([...])` then `dac_model = LogisticRegression(...)`.",Hallucinated Methodology
gpt-5.4,iclr2025_buildingtrust,Mathematical Errors,"The displayed equation defining confidence drift is malformed and mathematically garbled in the paper. The notation is corrupted and the variance formula is not rendered correctly, making the mathematical presentation incorrect as written.","The paper shows: ""Drift(q) = [1] _k_ ... _t_=1 ... - _ct −_ _c_ ¯2 _,_ _c_ ¯ = [1] ... - _ct._"" This is not a valid mathematical equation.",Mathematical Errors
gpt-5.4,iclr2025_buildingtrust,Faked Experimental Results,"The paper reports several ablation and robustness results that are not supported by the provided main experiment code for the paper. The supplied code clearly runs conversation-length ablation, hidden-dimension ablation, hallucination-rate ablation, network-depth ablation, activation-function ablation, training-data-size ablation, optimizer ablation, loss-function ablation, and ensemble ablation in separate files. However, the paper presents all of these as if they were part of one coherent experimental study, including Figures 3–10 and many exact numbers, with no single corresponding script producing the complete reported set. This makes the paper's integrated experimental section appear assembled from disparate exploratory runs rather than a single executed paper experiment.","Paper supplementary claims: ""Figure 3 shows Neural DAC training curves..."", ""Figure 4 shows AUROC vs. hallucination rate..."", ""Figure 5 presents hidden dimension and network depth ablations."", ""Figure 6 shows... activation..."", ""Figure 7 shows... optimizer..."", ""Figure 8 shows... loss function..."", ""Figure 9 shows results for ensemble variants..."", ""Figure 10 shows AUROC vs. fraction of training data used."" Code is split across many separate experiment summaries/files such as `conversation_length_ablation`, `hidden_dim_ablation`, `hallucination_rate_ablation`, `network_depth_ablation`, `activation_function_ablation`, `training_data_size_ablation`, `optimizer_type_ablation`, `loss_function_ablation`, and `ensemble_method_ablation`.",Faked Experimental Results
gpt-5.4,iclr2025_buildingtrust,Faked Experimental Results,"The paper's exact reported values for some claims are inconsistent with the actual code outputs. In particular, the text claims all drift-aware methods on Synthetic QA with 4 turns reach at least 0.978, but the code records Drift Variance at 2 turns as 0.8479 and DAC/Neural values at 2 turns around 0.928, showing that strong performance depends heavily on turn count. More importantly, several narrative claims present rounded or generalized patterns not faithfully matching the full reported ablation values, indicating result narration beyond what is strictly supported.","Paper: ""by 4 turns on Synthetic QA, all drift-aware methods reach ≥ 0.978"" and implies broad saturation. Code in `ablation_summary.json` for conversation length shows `synthetic_qa N_Turns=2` values: Drift Variance `0.8479`, DAC Logistic Regression `0.9282`, Neural DAC `0.9283`; only at 4 turns do some methods exceed 0.978. The narrative overstates uniformity/saturation.",Faked Experimental Results
gpt-5.4,iclr2025_data_problems,Nonexistent Citations,"The paper repeatedly claims prior literature and specific theoretical results, including a golden-ratio rule and a universal π²/6 bound, but the references section is empty and the text uses unresolved placeholders instead of actual citations. These are unsupported citation claims and, as written, function as nonexistent citations in the paper.","Paper: ""? and ? independently derive that the optimal real-data weight follows a golden ratio rule (ϕ − 1 ≈ 0.618 of total data); ? establish universality of the π[2]/6 bound."" Also: ""REFERENCES"" followed by no entries.",Nonexistent Citations
gpt-5.4,iclr2025_data_problems,Hallucinated Methodology,"The paper describes several experimental conditions and implementation details that are not supported by the provided codebase for this paper. In particular, it claims a perplexity-based anchor-selection experiment (High-PPL and Low-PPL anchors), a golden-ratio baseline in the main comparison, a 5-epoch/10-epoch discrepancy, 3 random seeds averaged, AdamW with weight decay, cosine LR schedule, dropout 0.1 unless ablated, and fine-tuning/reinitialization comparisons. The main included code for the paper's best solution only implements no-anchor, random_anchor, centroid_anchor, and tada, uses validation loss rather than perplexity/KL, trains for 3 epochs, uses N_REAL=4000 and N_SYNTHETIC=3600, and has no golden-ratio or PPL-anchor selection. Even in the auxiliary experiment files, many claimed implementation details do not match: e.g., they use Adam rather than AdamW and typically run a single seed with model reinitialization each generation.","Main code (best_solution_42d3066b5e9741b1b64b90b603166fa4.py):
- ""experiment_data = { 'no_anchor': ..., 'random_anchor': ..., 'centroid_anchor': ..., 'tada': ... }""
- No golden-ratio baseline or High-PPL/Low-PPL strategies.
- ""N_REAL = 4000"", ""ANCHOR_BUDGET = 400"", ""N_SYNTHETIC = 3600"", ""EPOCHS_PER_GEN = 3""
- Metrics stored: ""tail_coverage"" and ""val_loss"" only.
Paper: ""Figure 3 compares anchoring by reference-model perplexity... High-PPL ... Low-PPL ..."" and ""The golden-ratio baseline uses B = 760 (≈ 38%). All experiments are run with 3 random seeds; reported values are means. Training uses AdamW with weight decay 10^-4 and a cosine learning rate schedule. Each generation trains for 10 epochs...""",Hallucinated Methodology
gpt-5.4,iclr2025_data_problems,Faked Experimental Results,"The paper reports many detailed numerical results, figures, tables, and appendix ablations that are not backed by the provided main code and, in several cases, are contradicted by available summaries. For example, the main paper's Table 1 and Figure 1 include exact Gen-5 values for TADA, Random, Centroid, High-PPL, Golden-ratio, and No-anchor under a setup with N_REAL=2000 and B=200, but the main code for the paper does not compute those experiments. The paper also claims extensive appendix ablations (anchor refresh strategy, ensemble size, dropout regularization, knowledge distillation, temperature scaling, synthetic pool size, reinitialization vs fine-tuning, sequence length, tail-token injection) as if they were all part of the study, while the actual code is fragmented across many separate experiment files and not integrated into the main paper pipeline. Some reported claims conflict with the available metric summaries; e.g., the paper says a monotonic anchor-size relationship for KL, but the saved anchor-size summary shows non-monotonic KL values (anchor_200 worse than anchor_100 and anchor_400).","Paper Table 1: ""TADA (tail anchor) 1.00 120.76 0.092; Random anchor 0.98 118.73 0.072; Centroid anchor 0.96 120.58 0.092; High-PPL anchor 0.98 117.20 0.065; Golden-ratio baseline 1.00 116.46 0.035; No anchor 1.00 122.20 0.083""
Main code does not implement High-PPL anchor or golden-ratio baseline and does not report KL/perplexity at all.
Also paper: ""The anchor size ablation (right) shows a clean monotonic relationship: larger budgets ... consistently improve perplexity and KL divergence...""
But ablation_summary.json shows KL values: anchor_50=0.0902, anchor_100=0.0585, anchor_200=0.0922, anchor_400=0.0548, anchor_800=0.0564, which are not monotonic.",Faked Experimental Results
gpt-5.4,iclr2025_data_problems,Mathematical Errors,"The paper misstates the golden-ratio proportion. It says the optimal real-data weight is ""ϕ − 1 ≈ 0.618 of total data"" while elsewhere and in the method it treats the golden-ratio baseline as approximately 38% real data. These two quantities are inconsistent: ϕ−1 ≈ 0.618, not 0.38. If the intended real-data fraction is about 38%, then the expression should be 1−(ϕ−1) ≈ 0.382, not ϕ−1 itself.","Paper Related Work: ""? and ? independently derive that the optimal real-data weight follows a golden ratio rule (ϕ − 1 ≈ 0.618 of total data)""
Paper Method: ""Golden-ratio baseline: mix real data at the theoretically optimal ≈ 38% fraction""
Paper Appendix G: ""The golden-ratio baseline uses B = 760 (≈ 38%).""",Mathematical Errors
gpt-5.4,iclr2025_dl4c,Nonexistent Citations,"The paper repeatedly cites prior work with placeholder citations like '(??)' and '(?)' instead of real references, and the references section is empty. This means the paper makes unsupported claims about prior literature and benchmarks, and several cited works cannot be verified from the paper as written.","Paper: ""Reinforcement learning with execution feedback has emerged as a powerful technique for improving code generation in large language models ( ?? ).""; ""HumanEval ( ? ) and MBPP ( ? )""; ""StepCoder ( ? )""; ""GRPO ( ? )""; ""SAGA ( ? )""; ""CodeSearchNet ( ? )""; References section: ""REFERENCES"" followed by no entries.",Nonexistent Citations
gpt-5.4,iclr2025_dl4c,Hallucinated Methodology,"The abstract and introduction claim evaluation on HumanEval and MBPP and present the method as using 'GRPO-style RL training', but the provided code does not perform actual GRPO or LLM fine-tuning. Instead, it runs a simulated candidate-selection process over fixed pools of correct and adversarial code snippets. This is a materially different methodology from true RL fine-tuning of a code model.","Paper abstract: ""The combined reward R_total = (1 − λ) R_exec + λR_semantic is used during GRPO-style RL training.""; Method section: ""During RL simulation, for each problem we maintain a candidate pool containing the correct implementation and adversarial gaming solutions.""; Code: ""def run_rl_experiment(problems, discriminator, num_epochs=25, lam=0.3, seed=42): ... candidates = get_candidate_pool(prob) ... best_code = candidates[np.argmax(scores)]""",Hallucinated Methodology
gpt-5.4,iclr2025_dl4c,Hallucinated Methodology,"The paper states that the semantic discriminator is trained to determine whether code satisfies the natural-language specification, but in code the discriminator only consumes tokenized code and labels derived from 'correct_code' versus handcrafted adversarial snippets. The specification text is never input to the discriminator, so the implementation cannot actually score code-spec alignment as described.","Paper: ""The semantic reward is a lightweight discriminator trained to score whether code genuinely satisfies its natural language specification.""; Method: ""The discriminator is a lightweight MLP operating on token embeddings of the code string""; Code: ""def build_discriminator_dataset(problems): ... samples.append((tokenize_code(prob['correct_code']), 1)) ... samples.append((tokenize_code(adv), 0))"" and ""class SemanticDiscriminator ... def forward(self, token_ids): emb = self.embedding(token_ids)""",Hallucinated Methodology
gpt-5.4,iclr2025_dl4c,Faked Experimental Results,"The paper reports many experiments and figures that are not supported by the provided code. The main code file shown only runs one ablation comparing MLP vs Transformer discriminators, while the paper claims results for lambda sweeps, online discriminator updates, architecture ablations, data-composition ablations, reward combination strategies, noise schedules, loss functions, temporal schedules, candidate pool composition, feedback frequency, candidate selection strategy, and more. These results are presented as if all were part of the evaluated paper, but they are not substantiated by a single coherent experiment implementation corresponding to the paper's main claims.","Paper includes claims and figures for: ""Figure 2 shows the effect of varying λ...""; ""Figure 3 presents two key ablations...""; supplementary claims for Figures 4–11 including reward combination, noise schedule, discriminator loss, temporal reward scheduling, candidate pool composition, feedback frequency, and candidate selection. But provided main code file /experiments/ablation_summary.json first entry only implements: ""Ablation name: Discriminator Architecture - Transformer Encoder vs MLP Pooling"" with code limited to that ablation.",Faked Experimental Results
gpt-5.4,iclr2025_dl4c,Faked Experimental Results,"Several headline numbers in the paper do not match the code-backed metrics. For example, the paper says the execution-only baseline in Figure 1 has a persistent SGG of approximately 0.375 with held-out pass rate around 0.58, but the actual reported machine-readable results for HumanEval and MBPP are benchmark-specific: HumanEval baseline SGG 0.2286 with held-out 0.7392, MBPP baseline SGG 0.4467 with held-out 0.5533. The paper's single-number baseline narrative is inconsistent with the saved results.","Paper: ""The execution-only baseline maintains a persistent SGG of ≈ 0.375 throughout training: given-test pass rate saturates at 1.0 while held-out pass rate stagnates at ≈ 0.58""; Code summary metrics: ""RL spec-generalization gap (SGG) - MLP discriminator, Lambda=0.0"" gives hf_humaneval 0.2286 and hf_mbpp 0.4467; ""RL held-out test pass rate - MLP discriminator, Lambda=0.0"" gives hf_humaneval 0.7392 and hf_mbpp 0.5533.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Nonexistent Citations,"The paper repeatedly cites prior work using unresolved placeholders like '(?)', '(??)', and anonymous references such as '? analyzed 7,433 HuggingFace dataset cards'. These are not actual citations and therefore constitute nonexistent or missing references. Several canonical works mentioned in prose (Datasheets for Datasets, Data Statements, Model Cards, ImageNet, SciBERT, Sentence-BERT, S2ORC, HuggingFace, OpenML) are also left uncited in the references section, which is empty except for the heading 'REFERENCES'.","Examples from the paper: 'Datasheets for Datasets ( ? ), Data Statements ( ? ), and Model Cards ( ? )'; 'Prior work on dataset documentation ( ?? )'; '? analyzed 7,433 HuggingFace dataset cards for completeness'; 'SciBERT ( ? ) and the S2ORC corpus ( ? )'; and the paper ends with 'REFERENCES' but provides no entries.",Nonexistent Citations
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The paper reports many experiments, figures, tables, and ablations that are not supported by the provided code. The codebase contains many separate ablation scripts and summaries, but they do not match the paper's reported experimental setup or numeric results. The paper claims a synthetic benchmark of 15 datasets plus a HuggingFace test set of 3 datasets × 5 scenarios, with specific metrics such as synthetic Spearman ρ = 0.986, HuggingFace overall ρ = 0.713 and AUC = 0.944, per-dataset ρ values, and numerous appendix ablations (n-gram, encoder depth, loss function, threshold sensitivity, usage representation, dropout). The provided baseline/best-solution code instead either uses only synthetic datasets, or uses different configurations and different numbers/definitions of samples. No single script in the provided code produces the exact main-paper figures/results table as written.","Paper claims: 'The synthetic benchmark consists of 15 well-known ML datasets ... The HuggingFace test set consists of three real HuggingFace datasets ... each with two in-scope usage scenarios and three out-of-scope scenarios ... Figure 2(b) identifies α = 0.7, β = 0.3 as optimal, achieving overall Spearman ρ = 0.713 and AUC = 0.944.'

But in the code, /experiments/best_solution_a956967d1eb942ba90c4199ba1404cbc.py constructs only 8 synthetic training datasets plus 15 HuggingFace scenarios total (3 datasets × 5 scenarios), not the paper's claimed combined protocol; and other scripts report different best values, e.g. /experiments/ablation_summary.json contains many inconsistent ablation outputs unrelated to the exact paper tables.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Faked Experimental Results,"The appendix contains extensive ablation figures and exact metrics that are not consistently supported by the code and, in places, contradict the underlying outputs. For example, the paper reports dropout ablation as persisting on HuggingFace documentation text and specifies final model dropout rates, while the corresponding code/results artifacts are inconsistent and appear to come from separate runs. The paper presents all appendix figures as if they were part of one coherent experimental study, but the provided experiment files are a collection of disparate generated runs with differing data definitions and evaluation targets.","Paper appendix states: 'Dropout ablation (Figure 7)... The final model uses dropout rates of 0.2 and 0.1 in the first and second hidden layers respectively.' Yet the main method section says the learned encoder is 'a two- to three-layer MLP', while /experiments/best_solution_a956967d1eb942ba90c4199ba1404cbc.py uses a fixed architecture and does not implement the paper's full appendix suite in a unified workflow. The ablation_summary.json shows many unrelated experiments with varying metrics and even internal inconsistencies noted by the generated summaries.",Faked Experimental Results
gpt-5.4,iclr2025_mldpr,Hallucinated Methodology,"The paper describes a methodology centered on extracting usage profiles from published ML papers and comparing them with official dataset documentation, suggesting a literature-mining framework over S2ORC/SciBERT. However, the provided code does not mine papers, citations, or repository documentation at scale. Instead, it uses hand-written synthetic texts and manually crafted misuse scenarios, plus hard-coded documentation strings for three datasets. This is a substantial mismatch between the claimed method and the implemented method.","Paper: 'Our approach extracts structured usage profiles from published ML papers and compares them against official dataset documentation... in a full-scale system, this would use a fine-tuned SciBERT ( ? ) pipeline over S2ORC ( ? ).'

Code from /experiments/best_solution_a956967d1eb942ba90c4199ba1404cbc.py: 'usage_scenarios = { ... }' with manually written texts such as 'Applied emotion dataset to clinical depression diagnosis...' and hard-coded 'doc_card' strings; no paper mining, no citation parsing, no S2ORC, no SciBERT.",Hallucinated Methodology
gpt-5.4,iclr2025_mldpr,Hallucinated Methodology,"The paper says the HuggingFace test set uses 'documentation text ... from the official HuggingFace dataset card' and five usage scenarios per dataset. In the code, the documentation is manually written summaries embedded directly in the script rather than parsed from actual official dataset cards, and the usage text is often formed by concatenating sample texts from the dataset with synthetic misuse descriptions. This is not the same methodology as claimed.","Paper: 'documentation text was taken from the official HuggingFace dataset card. Five usage scenarios were constructed...'

Code snippet from /experiments/ablation_summary.json and /experiments/best_solution_ab869568933a47858c757160333b7ac1.py: 'doc_card': 'Dataset: dair-ai/emotion. English Twitter messages labeled with six basic emotions...' and later 'usage_combined = usage_sample + "" "" + usage_scenarios[ds_name]'.",Hallucinated Methodology
gpt-5.4,iclr2025_question,Nonexistent Citations,"The paper presents many citation placeholders instead of actual references and includes an empty REFERENCES section. This means the claims of prior work support are not backed by real, identifiable citations. Under the rubric, these function as nonexistent citations because the cited works cannot be verified from the paper.","Paper: ""Hallucination remains a central challenge for deployed LLMs ( **?** ).""; ""Despite growing interest in UQ for LLMs ( **??** )""; ""GRU ( **?** ) and Transformer ( **?** ) models""; and later ""REFERENCES"" followed by no entries.",Nonexistent Citations
gpt-5.4,iclr2025_question,Mathematical Errors,"Equation (1) is malformed and mathematically invalid as printed. The cascade propagation formula is missing the summation/operator structure over parents and instead shows a broken expression with stray line breaks and symbols. As written, it does not define a valid quantity and cannot be the stated average over parent cascade scores.","Paper method section: ""U cascade( k ) = (1 − α ) uk + α · 1       - U cascade( j ) , (1)
| Pa( k ) |"" and later the fragment repeated as ""U cascade( j ) , (1)

j∈ Pa( k )"".",Mathematical Errors
gpt-5.4,iclr2025_question,Hallucinated Methodology,"The paper claims to evaluate both sequential and semantic dependency graphs, where the sequential graph makes each claim depend on all prior claims. However, the provided code corresponding to the reported main metrics only computes a semantic heuristic cascade score and does not implement the claimed sequential graph evaluation in that experiment. Thus the reported methodology in the paper overstates what was actually run in code.","Paper: ""We compare sequential graphs (each claim depends on all prior claims) and semantic graphs...""
Code (semantic ablation): ""cascade_sem_scores = compute_cascade_scores(test_docs, alpha=0.4, graph=\""semantic\"")"" with no corresponding sequential score computed in that experiment loop.",Hallucinated Methodology
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper reports numerous figure-based experimental results and intervention analyses that are not supported by the provided code for the main run. In particular, the paper claims intervention strategies (regenerate/abstract/abstain), factuality–informativeness tradeoffs, position-stratified CHAF under intervention, and cross-dataset/threshold analyses, but the supplied code for the main reported experiment does not run these analyses. These appear to be imported from separate ablation plans or fabricated into the main narrative.","Paper: ""When cascade uncertainty exceeds a threshold, we apply one of three strategies: regenerate, abstract, or abstain."" and ""Figure 4: Intervention analysis..."" with detailed results.
Main code file/ablation shown for this paper contains no intervention loop; the only code matching the paper's main setup is the semantic-feature experiment, which computes AUROC/CHAF/correlation/ECE/USI but no regenerate/abstract/abstain intervention outcomes.",Faked Experimental Results
gpt-5.4,iclr2025_question,Faked Experimental Results,"The paper states that all CHAF values exceed 1.0 across datasets and methods, but the provided experimental records include several CHAF values below 1.0 in corresponding no-semantic conditions and other ablations. This directly contradicts the blanket statement in the paper and indicates selective or inaccurate reporting of results.","Paper: ""All CHAF values exceed 1.0... confirming the cascade hypothesis.""
Code results in ablation_summary.json: ""CHAF (Independent baseline)"" includes ""squad no_semantic final_value: 0.9891""; ""CHAF (GRU model)"" includes ""trivia_qa no_semantic final_value: 0.9997"" and ""squad no_semantic final_value: 0.9618""; ""CHAF (Transformer model)"" includes ""squad no_semantic final_value: 0.9837"".",Faked Experimental Results
gpt-5.4,iclr2025_scope,Nonexistent Citations,"The paper repeatedly cites prior work and MoE models using placeholder citations '(?)' instead of real references, while still making specific claims about those works. Since the references section is empty and no actual bibliographic entries are provided, these citations are effectively nonexistent in the submitted paper.","Examples: ""Mixtral ( ? ) and DeepSeek-V2 ( ? )""; ""H2O ( ? ), StreamingLLM ( ? ), SAGE-KV ( ? ), CAKE ( ? ), NACL ( ? )""; ""KeyDiff ( ? )""; and the paper ends with ""REFERENCES"" followed by no entries.",Nonexistent Citations
gpt-5.4,iclr2025_scope,Faked Experimental Results,"The main paper claims experiments on SST-2 and AG News topic classification, but the provided executable code for the reported ablations does not actually run those real datasets in the cited experiments. The code-backed ablations use synthetic variants such as synthetic_standard, synthetic_sparse, synthetic_dense, synthetic_noisy, syn_frontloaded, syn_scattered, and syn_highclass. Thus the paper's dataset-specific quantitative claims for SST-2 and AG News are unsupported by the supplied experiment code.","Paper: ""We evaluate on... three datasets: a synthetic 4-class classification task, SST-2 sentiment classification, and AG News topic classification."" Code-backed ablation data instead lists datasets like ""synthetic_standard"", ""synthetic_sparse"", ""synthetic_dense"", ""synthetic_noisy"" and in the loss ablation ""syn_frontloaded"", ""syn_scattered"", ""syn_highclass"".",Faked Experimental Results
gpt-5.4,iclr2025_scope,Faked Experimental Results,"Several exact headline numbers in the paper do not match the supplied code outputs. In particular, the paper reports baseline RouteKV/Random/Attention ranges and entropy-gap ranges under standard load-balanced training, but the provided summaries do not contain a matching baseline experiment with those same values, and in some places the code outputs contradict the narrative. This indicates the paper's reported benchmark figures were not faithfully taken from the provided experimental runs.","Paper: ""With standard load-balanced training, attention-based eviction achieves 88–94% KV Retention Accuracy (KVRA) at 40% budget, while RouteKV achieves only 43–71% KVRA—often worse than random (52–67%). The routing entropy gap is only 0.019–0.026 nats"". Provided code summaries for the relevant synthetic ablations contain different datasets/values and include comments noting inconsistencies, e.g. plot analysis: ""this figure contradicts the hypothesis... suggesting these figures may be from different experimental conditions or there is an averaging/labeling inconsistency.""",Faked Experimental Results
gpt-5.4,iclr2025_scope,Hallucinated Methodology,"The paper claims a baseline phase using soft top-2 routing with 8 experts and standard load-balancing, contrasted with a research phase using hard top-1 routing with 4 experts and specialization loss. However, the supplied training code for the main controlled experiments implements argmax top-1 routing in MoELayer and explicit specialization loss throughout; it does not implement a genuine soft top-2 routed baseline in the same experiment pipeline described in the paper.","Paper: ""For the baseline phase, we use soft top-2 routing with 8 experts and standard load-balancing; for the research phase, we use hard top-1 routing with 4 experts and the specialization loss."" Code: in multiple experiment files, MoELayer.forward uses `idx = logits.argmax(dim=-1)` and dispatches to a single expert, i.e. hard top-1 routing.",Hallucinated Methodology
gpt-5.4,iclr2025_scope,Faked Experimental Results,"The paper reports many appendix figures and ablations (e.g., score normalization, positional encoding, aggregation strategy, layer window, number of experts, loss ablation, training dynamics) as if they are all part of one coherent study. But the provided code base consists of many separate exploratory runs with differing datasets, setups, and even acknowledged inconsistencies. The paper merges these into a polished, unified empirical story that is not actually supported as a single consistent experimental campaign.","The code repository contains many separate summaries such as ""Number of MoE Experts Ablation"", ""Routing Specialization Loss Function Ablation"", ""KV Eviction Score Aggregation Strategy Ablation"", ""Token Position Encoding Ablation"", ""MoE Layer Placement Ablation"", etc. Some included analyses explicitly state contradictions, e.g. ""this figure contradicts the hypothesis"" and ""there are inconsistencies between figures"".",Faked Experimental Results
gpt-5.4,iclr2025_scsl,Nonexistent Citations,"The paper contains unresolved placeholder citations throughout instead of real references, and the REFERENCES section is empty. These are effectively nonexistent citations because the paper claims support from prior work but provides no identifiable bibliographic entries.","Examples from the paper: ""Shortcut learning ( **?** ) is a pervasive failure mode..."", ""simplicity bias ( **??** ) and grokking ( **??** )..."", ""Existing annotation-free methods such as JTT ( **?** ) and LfF ( **?** )..."", and the paper ends with ""REFERENCES"" followed immediately by ""# SUPPLEMENTARY MATERIAL"" with no actual bibliography.",Nonexistent Citations
gpt-5.4,iclr2025_scsl,Faked Experimental Results,"The paper reports many experiment results, figures, and ablations that are not supported by the provided code. The codebase contains isolated ablation scripts, but no code or outputs corresponding to the paper's main Table 1/Figure 1/Figure 2 experiments as presented. In particular, the paper claims results for methods and analyses (e.g., fixed-window timing ablation on the four datasets, factorial sampler/reweighting ablation, multiple appendix figures, Group DRO baseline table, and detailed trigger-window interpretations) that are not tied to a single executable experiment matching the paper. This indicates the paper synthesizes results beyond what is actually evidenced in code.","Paper claims: ""Table 1 and Figure 1 summarize results... On Synthetic, TASI (0.913)... ERM (0.767)... ERM Balanced (0.920) and Group DRO (0.927)... On SST-2, TASI (0.619)..."" and later references ""Figure 2"", ""Appendix Figure 3"", ""Appendix Figure 4"", ""Appendix Figure 5"", ""Appendix Figure 6"", ""Appendix Figure 7"", and ""Figure 8"". But the provided code is a collection of separate experiment scripts/json summaries (e.g., intervention-loss ablation, window-size ablation, threshold ablation, sampler ablation) rather than a paper-generation pipeline with these exact figures/tables. The paper itself includes no verifiable provenance for the reported main results beyond those disconnected summaries.",Faked Experimental Results
